IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
132.145.121.125,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,149,0.7
158.101.140.252,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,81,0.69
150.230.219.168,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,220,0.69
150.230.204.21,80,0,FALSE,NRT,Asia Pacific,Tokyo,85,0.68
131.186.59.94,80,80,FALSE,HKG,Asia Pacific,Hong Kong,153,0.67
158.101.140.252,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,148,0.67
131.186.43.107,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,93,0.67
168.138.197.222,2082,2082,FALSE,SIN,Asia Pacific,Singapore,200,0.66
132.145.121.125,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,274,0.65
158.101.140.252,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,222,0.65
204.216.105.106,8443,8443,TRUE,YYZ,North America,Toronto,290,0.61
132.145.114.14,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,152,0.6
168.138.212.184,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,76,0.58
146.235.234.114,443,443,TRUE,SJC,North America,San Jose,440,0.57
132.145.121.125,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,144,0.57
129.159.37.136,8443,443,TRUE,SJC,North America,San Jose,496,0.56
150.230.105.179,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,153,0.56
152.70.99.187,80,80,FALSE,HKG,Asia Pacific,Hong Kong,145,0.56
168.138.200.155,2052,0,FALSE,HKG,Asia Pacific,Hong Kong,194,0.55
158.101.140.252,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,194,0.55
158.101.137.74,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,147,0.54
150.230.107.197,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,144,0.53
158.101.140.252,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,139,0.52
141.147.170.160,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,150,0.51
141.147.178.115,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,201,0.5
131.186.60.162,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,184,0.5
132.145.113.148,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,143,0.49
141.147.170.160,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,205,0.49
140.238.52.81,8443,8443,TRUE,LAX,North America,Los Angeles,185,0.48
131.186.63.35,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,186,0.48
130.162.167.184,443,443,TRUE,FRA,Europe,Frankfurt,266,0.47
132.145.121.125,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,146,0.46
158.101.140.252,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,197,0.42
151.145.69.174,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,88,0.41
151.145.74.199,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,146,0.4
192.18.159.129,443,443,TRUE,YYZ,North America,Toronto,297,0.39
158.101.140.252,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,80,0.34
150.230.212.87,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,142,0.32
141.147.162.204,80,80,FALSE,HKG,Asia Pacific,Hong Kong,195,0.31
151.145.64.170,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,145,0.29
84.235.174.71,443,443,TRUE,FRA,Europe,Frankfurt,245,0.29
140.238.220.85,80,80,FALSE,MXP,Europe,Milan,147,0.28
151.145.64.170,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,147,0.27
168.138.185.253,2095,0,FALSE,SIN,Asia Pacific,Singapore,2,0.26
132.145.121.125,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,159,0.23
130.162.167.222,443,443,TRUE,FRA,Europe,Frankfurt,337,0.16
152.67.211.182,80,0,FALSE,ICN,Asia Pacific,Seoul,94,0.15
143.47.254.66,443,0,TRUE,FRA,Europe,Frankfurt,225,0.15
143.47.182.76,80,0,FALSE,AMS,Europe,Amsterdam,172,0.1
144.24.189.21,8443,443,TRUE,FRA,Europe,Frankfurt,186,0.1
129.153.165.237,443,443,TRUE,IAD,North America,Ashburn,268,0.09
150.230.6.128,80,0,FALSE,KIX,Asia Pacific,Osaka,134,0.08
158.101.136.221,80,0,FALSE,NRT,Asia Pacific,Tokyo,82,0.07
150.230.105.183,80,0,FALSE,NRT,Asia Pacific,Tokyo,131,0.07
155.248.162.233,80,0,FALSE,NRT,Asia Pacific,Tokyo,76,0.07
150.230.217.29,80,0,FALSE,NRT,Asia Pacific,Tokyo,83,0.06
151.145.65.108,80,0,FALSE,NRT,Asia Pacific,Tokyo,91,0.06
168.138.185.253,80,0,FALSE,SIN,Asia Pacific,Singapore,2,0.06
129.146.131.3,443,443,TRUE,LAX,North America,Los Angeles,190,0.06
150.230.213.65,80,0,FALSE,NRT,Asia Pacific,Tokyo,78,0.06
158.101.136.128,80,0,FALSE,NRT,Asia Pacific,Tokyo,84,0.06
150.230.108.82,80,0,FALSE,NRT,Asia Pacific,Tokyo,77,0.06
152.70.102.142,80,0,FALSE,NRT,Asia Pacific,Tokyo,86,0.06
192.18.159.223,80,0,FALSE,YYZ,North America,Toronto,290,0.06
158.101.136.128,80,0,FALSE,NRT,Asia Pacific,Tokyo,79,0.06
155.248.162.233,8080,0,FALSE,NRT,Asia Pacific,Tokyo,76,0.05
158.101.136.221,2052,0,FALSE,NRT,Asia Pacific,Tokyo,133,0.05
152.70.102.142,2082,0,FALSE,NRT,Asia Pacific,Tokyo,77,0.05
132.145.117.33,80,0,FALSE,NRT,Asia Pacific,Tokyo,92,0.05
150.230.102.122,80,0,FALSE,HKG,Asia Pacific,Hong Kong,74,0.05
158.101.136.221,2082,0,FALSE,NRT,Asia Pacific,Tokyo,85,0.05
158.101.136.128,2052,0,FALSE,NRT,Asia Pacific,Tokyo,86,0.05
150.230.108.82,2086,0,FALSE,NRT,Asia Pacific,Tokyo,131,0.05
132.145.117.33,2086,0,FALSE,NRT,Asia Pacific,Tokyo,79,0.05
150.230.217.29,2052,0,FALSE,NRT,Asia Pacific,Tokyo,81,0.05
151.145.65.108,2052,0,FALSE,NRT,Asia Pacific,Tokyo,75,0.05
158.101.136.128,2095,0,FALSE,NRT,Asia Pacific,Tokyo,79,0.05
152.70.102.142,8880,0,FALSE,NRT,Asia Pacific,Tokyo,82,0.05
150.230.108.82,2095,0,FALSE,NRT,Asia Pacific,Tokyo,78,0.05
158.101.136.221,8880,0,FALSE,NRT,Asia Pacific,Tokyo,81,0.05
150.230.105.183,8880,0,FALSE,NRT,Asia Pacific,Tokyo,91,0.05
158.101.136.128,2086,0,FALSE,NRT,Asia Pacific,Tokyo,77,0.05
132.145.117.33,2052,0,FALSE,NRT,Asia Pacific,Tokyo,76,0.05
150.230.213.65,2052,0,FALSE,NRT,Asia Pacific,Tokyo,77,0.05
150.230.213.65,8880,0,FALSE,NRT,Asia Pacific,Tokyo,86,0.05
155.248.162.233,8880,0,FALSE,NRT,Asia Pacific,Tokyo,86,0.05
158.101.136.221,2095,0,FALSE,NRT,Asia Pacific,Tokyo,78,0.05
151.145.65.108,8080,0,FALSE,NRT,Asia Pacific,Tokyo,142,0.05
158.101.136.128,8080,0,FALSE,NRT,Asia Pacific,Tokyo,86,0.05
150.230.105.183,2082,0,FALSE,NRT,Asia Pacific,Tokyo,85,0.05
158.101.136.128,2082,0,FALSE,NRT,Asia Pacific,Tokyo,83,0.05
150.230.213.65,8080,0,FALSE,NRT,Asia Pacific,Tokyo,124,0.05
150.230.217.29,2086,0,FALSE,NRT,Asia Pacific,Tokyo,86,0.05
132.145.117.33,2095,0,FALSE,NRT,Asia Pacific,Tokyo,152,0.05
141.148.227.230,80,0,FALSE,AMS,Europe,Amsterdam,197,0.05
158.101.136.128,8080,0,FALSE,NRT,Asia Pacific,Tokyo,82,0.05
150.230.105.183,2095,0,FALSE,NRT,Asia Pacific,Tokyo,141,0.05
158.101.136.221,8080,0,FALSE,NRT,Asia Pacific,Tokyo,90,0.05
150.230.108.82,2082,0,FALSE,NRT,Asia Pacific,Tokyo,86,0.05
158.101.136.221,2082,0,FALSE,NRT,Asia Pacific,Tokyo,82,0.05
150.230.217.29,8880,0,FALSE,NRT,Asia Pacific,Tokyo,78,0.05
155.248.162.233,2052,0,FALSE,NRT,Asia Pacific,Tokyo,81,0.05
155.248.162.233,2082,0,FALSE,NRT,Asia Pacific,Tokyo,122,0.05
150.230.105.183,8080,0,FALSE,NRT,Asia Pacific,Tokyo,75,0.05
158.101.136.221,8880,0,FALSE,NRT,Asia Pacific,Tokyo,90,0.05
158.101.136.221,2086,0,FALSE,NRT,Asia Pacific,Tokyo,77,0.05
168.138.203.39,2082,0,FALSE,NRT,Asia Pacific,Tokyo,89,0.05
158.101.136.221,2086,0,FALSE,NRT,Asia Pacific,Tokyo,91,0.05
151.145.65.108,2095,0,FALSE,NRT,Asia Pacific,Tokyo,85,0.05
150.230.217.29,2095,0,FALSE,NRT,Asia Pacific,Tokyo,85,0.05
158.101.136.221,2095,0,FALSE,NRT,Asia Pacific,Tokyo,77,0.05
132.145.123.6,2052,0,FALSE,NRT,Asia Pacific,Tokyo,79,0.05
152.70.102.142,2095,0,FALSE,NRT,Asia Pacific,Tokyo,81,0.04
152.70.102.142,8080,0,FALSE,NRT,Asia Pacific,Tokyo,87,0.04
152.70.102.142,2086,0,FALSE,NRT,Asia Pacific,Tokyo,88,0.04
152.70.102.142,2052,0,FALSE,NRT,Asia Pacific,Tokyo,92,0.04
151.145.65.108,2082,0,FALSE,NRT,Asia Pacific,Tokyo,81,0.04
155.248.162.233,2095,0,FALSE,NRT,Asia Pacific,Tokyo,81,0.04
155.248.162.233,2086,0,FALSE,NRT,Asia Pacific,Tokyo,126,0.04
168.138.203.39,2052,0,FALSE,NRT,Asia Pacific,Tokyo,73,0.04
146.56.38.64,80,0,FALSE,SIN,Asia Pacific,Singapore,81,0.04
150.230.98.140,80,0,FALSE,HKG,Asia Pacific,Hong Kong,138,0.04
158.101.136.128,2095,0,FALSE,NRT,Asia Pacific,Tokyo,81,0.04
150.230.108.82,2052,0,FALSE,NRT,Asia Pacific,Tokyo,77,0.04
150.230.217.29,8080,0,FALSE,NRT,Asia Pacific,Tokyo,83,0.04
150.230.108.82,8880,0,FALSE,NRT,Asia Pacific,Tokyo,81,0.04
158.101.136.221,8080,0,FALSE,NRT,Asia Pacific,Tokyo,79,0.04
158.101.136.128,8880,0,FALSE,NRT,Asia Pacific,Tokyo,75,0.04
150.230.213.65,2086,0,FALSE,NRT,Asia Pacific,Tokyo,81,0.04
132.145.117.33,2082,0,FALSE,NRT,Asia Pacific,Tokyo,73,0.04
168.138.203.39,2095,0,FALSE,NRT,Asia Pacific,Tokyo,77,0.04
150.230.213.65,2095,0,FALSE,NRT,Asia Pacific,Tokyo,97,0.04
158.101.136.221,2052,0,FALSE,NRT,Asia Pacific,Tokyo,76,0.04
168.138.203.39,8880,0,FALSE,NRT,Asia Pacific,Tokyo,82,0.04
158.101.136.128,2086,0,FALSE,NRT,Asia Pacific,Tokyo,85,0.04
150.230.213.65,2082,0,FALSE,NRT,Asia Pacific,Tokyo,76,0.04
150.230.217.29,2082,0,FALSE,NRT,Asia Pacific,Tokyo,91,0.04
138.2.230.61,80,0,FALSE,SJC,North America,San Jose,378,0.04
168.138.203.39,2086,0,FALSE,NRT,Asia Pacific,Tokyo,95,0.04
89.168.37.47,80,0,FALSE,CDG,Europe,Paris,240,0.04
132.145.117.33,8880,0,FALSE,NRT,Asia Pacific,Tokyo,138,0.04
168.138.197.87,80,0,FALSE,HKG,Asia Pacific,Hong Kong,80,0.04
168.138.203.39,2095,0,FALSE,NRT,Asia Pacific,Tokyo,93,0.04
138.2.35.151,80,0,FALSE,KIX,Asia Pacific,Osaka,75,0.03
150.230.105.183,2052,0,FALSE,NRT,Asia Pacific,Tokyo,83,0.03
158.101.136.128,2052,0,FALSE,NRT,Asia Pacific,Tokyo,93,0.03
150.230.108.82,8080,0,FALSE,NRT,Asia Pacific,Tokyo,88,0.03
158.101.136.128,2082,0,FALSE,NRT,Asia Pacific,Tokyo,86,0.03
151.145.65.108,2086,0,FALSE,NRT,Asia Pacific,Tokyo,79,0.03
132.145.117.33,8080,0,FALSE,NRT,Asia Pacific,Tokyo,79,0.03
151.145.65.108,8880,0,FALSE,NRT,Asia Pacific,Tokyo,88,0.03
138.2.234.238,80,0,FALSE,SJC,North America,San Jose,411,0.03
150.230.105.183,2086,0,FALSE,NRT,Asia Pacific,Tokyo,88,0.03
168.138.203.39,8080,0,FALSE,NRT,Asia Pacific,Tokyo,127,0.03
168.138.203.39,2082,0,FALSE,NRT,Asia Pacific,Tokyo,89,0.03
158.101.136.128,8880,0,FALSE,NRT,Asia Pacific,Tokyo,91,0.03
150.230.213.65,2087,0,TRUE,NRT,Asia Pacific,Tokyo,97,0.03
150.230.108.82,2096,0,TRUE,NRT,Asia Pacific,Tokyo,75,0.03
140.238.42.149,2083,0,TRUE,NRT,Asia Pacific,Tokyo,81,0.03
84.8.141.133,80,0,FALSE,NBO,Africa,Nairobi,305,0.03
158.101.136.128,8443,0,TRUE,NRT,Asia Pacific,Tokyo,98,0.03
155.248.162.233,2087,0,TRUE,NRT,Asia Pacific,Tokyo,86,0.03
150.230.217.29,8443,0,TRUE,NRT,Asia Pacific,Tokyo,129,0.03
150.230.105.183,2087,0,TRUE,NRT,Asia Pacific,Tokyo,272,0.03
150.230.108.82,8443,0,TRUE,NRT,Asia Pacific,Tokyo,89,0.03
151.145.65.108,2053,0,TRUE,NRT,Asia Pacific,Tokyo,86,0.03
158.101.136.128,2053,0,TRUE,NRT,Asia Pacific,Tokyo,118,0.03
168.138.203.39,2053,0,TRUE,NRT,Asia Pacific,Tokyo,76,0.03
155.248.162.233,2096,0,TRUE,NRT,Asia Pacific,Tokyo,82,0.03
150.230.105.183,2083,0,TRUE,NRT,Asia Pacific,Tokyo,222,0.02
151.145.65.108,8443,0,TRUE,NRT,Asia Pacific,Tokyo,126,0.02
132.145.117.33,2053,0,TRUE,NRT,Asia Pacific,Tokyo,95,0.02
158.101.136.221,2096,0,TRUE,NRT,Asia Pacific,Tokyo,117,0.02
150.230.105.183,8443,0,TRUE,NRT,Asia Pacific,Tokyo,232,0.02
158.101.136.128,2087,0,TRUE,NRT,Asia Pacific,Tokyo,112,0.02
158.101.136.221,8443,0,TRUE,NRT,Asia Pacific,Tokyo,110,0.02
150.230.105.183,2096,0,TRUE,NRT,Asia Pacific,Tokyo,125,0.02
158.101.136.221,2083,0,TRUE,NRT,Asia Pacific,Tokyo,87,0.02
158.101.136.221,2096,0,TRUE,NRT,Asia Pacific,Tokyo,87,0.02
158.101.136.221,8443,0,TRUE,NRT,Asia Pacific,Tokyo,101,0.02
152.70.102.142,8443,0,TRUE,NRT,Asia Pacific,Tokyo,80,0.02
158.101.136.221,2083,0,TRUE,NRT,Asia Pacific,Tokyo,83,0.02
155.248.162.233,2083,0,TRUE,NRT,Asia Pacific,Tokyo,106,0.02
168.138.203.39,2096,0,TRUE,NRT,Asia Pacific,Tokyo,129,0.02
132.145.117.33,8443,0,TRUE,NRT,Asia Pacific,Tokyo,118,0.02
158.101.136.221,2053,0,TRUE,NRT,Asia Pacific,Tokyo,95,0.02
140.238.37.162,2087,0,TRUE,NRT,Asia Pacific,Tokyo,80,0.02
151.145.65.108,2087,0,TRUE,NRT,Asia Pacific,Tokyo,120,0.02
132.145.117.33,2083,0,TRUE,NRT,Asia Pacific,Tokyo,138,0.02
152.70.102.142,2083,0,TRUE,NRT,Asia Pacific,Tokyo,77,0.02
158.101.136.128,2087,0,TRUE,NRT,Asia Pacific,Tokyo,95,0.02
151.145.65.108,2083,0,TRUE,NRT,Asia Pacific,Tokyo,149,0.02
155.248.162.233,8443,0,TRUE,NRT,Asia Pacific,Tokyo,112,0.02
150.230.213.65,2096,0,TRUE,NRT,Asia Pacific,Tokyo,123,0.02
158.101.136.221,2087,0,TRUE,NRT,Asia Pacific,Tokyo,81,0.02
168.138.203.39,2087,0,TRUE,NRT,Asia Pacific,Tokyo,88,0.02
152.70.102.142,2053,0,TRUE,NRT,Asia Pacific,Tokyo,88,0.02
150.230.213.65,8443,0,TRUE,NRT,Asia Pacific,Tokyo,102,0.02
158.101.136.128,8443,0,TRUE,NRT,Asia Pacific,Tokyo,154,0.02
139.185.41.192,80,0,FALSE,CDG,Europe,Paris,124,0.02
150.230.108.82,2087,0,TRUE,NRT,Asia Pacific,Tokyo,122,0.02
150.230.108.82,2053,0,TRUE,NRT,Asia Pacific,Tokyo,129,0.02
152.70.102.142,2096,0,TRUE,NRT,Asia Pacific,Tokyo,81,0.02
158.101.136.128,2053,0,TRUE,NRT,Asia Pacific,Tokyo,153,0.02
150.230.217.29,2096,0,TRUE,NRT,Asia Pacific,Tokyo,80,0.02
150.230.217.29,2083,0,TRUE,NRT,Asia Pacific,Tokyo,91,0.02
150.230.105.183,2053,0,TRUE,NRT,Asia Pacific,Tokyo,120,0.02
132.145.117.33,2087,0,TRUE,NRT,Asia Pacific,Tokyo,160,0.02
152.67.214.11,80,0,FALSE,ICN,Asia Pacific,Seoul,67,0.02
150.230.213.65,2083,0,TRUE,NRT,Asia Pacific,Tokyo,223,0.02
155.248.162.233,2053,0,TRUE,NRT,Asia Pacific,Tokyo,88,0.02
132.145.117.33,2096,0,TRUE,NRT,Asia Pacific,Tokyo,147,0.02
213.35.121.216,80,0,FALSE,SIN,Asia Pacific,Singapore,29,0.02
168.138.203.39,2083,0,TRUE,NRT,Asia Pacific,Tokyo,90,0.02
150.230.217.29,2053,0,TRUE,NRT,Asia Pacific,Tokyo,78,0.02
158.101.136.128,2096,0,TRUE,NRT,Asia Pacific,Tokyo,154,0.02
168.138.203.39,2096,0,TRUE,NRT,Asia Pacific,Tokyo,81,0.02
138.2.229.233,80,0,FALSE,SJC,North America,San Jose,411,0.02
68.233.110.141,80,0,FALSE,BOM,Asia Pacific,Mumbai,47,0.02
129.151.207.149,80,0,FALSE,OSL,Europe,Oslo,173,0.02
150.230.213.65,2053,0,TRUE,NRT,Asia Pacific,Tokyo,98,0.02
158.101.136.128,2083,0,TRUE,NRT,Asia Pacific,Tokyo,86,0.02
158.101.136.221,2053,0,TRUE,NRT,Asia Pacific,Tokyo,89,0.02
138.2.154.115,80,0,FALSE,FRA,Europe,Frankfurt,188,0.02
152.70.102.142,2087,0,TRUE,NRT,Asia Pacific,Tokyo,88,0.02
151.145.65.108,2096,0,TRUE,NRT,Asia Pacific,Tokyo,77,0.02
129.146.175.56,80,0,FALSE,LAX,North America,Los Angeles,205,0.02
168.138.203.39,8443,0,TRUE,NRT,Asia Pacific,Tokyo,131,0.02
150.230.108.82,2083,0,TRUE,NRT,Asia Pacific,Tokyo,79,0.01
158.101.136.128,2083,0,TRUE,NRT,Asia Pacific,Tokyo,84,0.01
129.146.23.172,80,0,FALSE,LAX,North America,Los Angeles,210,0.01
168.138.203.39,80,0,FALSE,NRT,Asia Pacific,Tokyo,77,0.01
158.101.136.221,2087,0,TRUE,NRT,Asia Pacific,Tokyo,88,0.01
146.56.134.155,80,0,FALSE,HKG,Asia Pacific,Hong Kong,114,0.01
146.56.134.155,443,0,FALSE,HKG,Asia Pacific,Hong Kong,66,0.01
144.24.163.83,2095,0,FALSE,FRA,Europe,Frankfurt,175,0.01
141.144.250.193,2095,0,FALSE,FRA,Europe,Frankfurt,198,0.01
138.2.229.38,2095,0,FALSE,SJC,North America,San Jose,375,0.01
138.2.181.173,2095,0,FALSE,FRA,Europe,Frankfurt,210,0.01
152.67.226.55,2095,0,FALSE,SJC,North America,San Jose,399,0.01
138.2.230.90,2095,0,FALSE,SJC,North America,San Jose,390,0.01
150.230.118.127,80,0,FALSE,LHR,Europe,London,169,0.01
132.145.54.222,80,0,FALSE,LHR,Europe,London,171,0.01
146.235.200.252,80,0,FALSE,SJC,North America,San Jose,473,0
129.159.34.113,80,0,FALSE,SJC,North America,San Jose,510,0
158.178.150.142,80,0,FALSE,AMS,Europe,Amsterdam,202,0
192.9.138.102,80,0,FALSE,SJC,North America,San Jose,498,0
144.24.88.94,80,0,FALSE,ICN,Asia Pacific,Seoul,80,0
213.35.122.57,80,0,FALSE,SIN,Asia Pacific,Singapore,28,0
146.56.46.54,80,0,FALSE,ICN,Asia Pacific,Seoul,67,0
146.235.218.69,80,0,FALSE,SJC,North America,San Jose,429,0
129.151.167.170,80,0,FALSE,NBO,Africa,Nairobi,320,0
193.122.117.38,8080,0,FALSE,ICN,Asia Pacific,Seoul,75,0
158.180.79.112,443,0,FALSE,ICN,Asia Pacific,Seoul,67,0
168.138.198.241,8080,0,FALSE,NRT,Asia Pacific,Tokyo,75,0
131.186.63.78,80,0,FALSE,NRT,Asia Pacific,Tokyo,77,0
141.147.145.246,80,0,FALSE,KIX,Asia Pacific,Osaka,80,0
130.162.195.231,8080,0,FALSE,MEL,Oceania,Melbourne,85,0
140.238.8.180,8080,0,FALSE,ICN,Asia Pacific,Seoul,67,0
89.168.45.147,80,0,FALSE,CDG,Europe,Paris,301,0
140.238.150.113,80,0,FALSE,YYZ,North America,Toronto,241,0
132.226.200.151,80,0,FALSE,FRA,Europe,Frankfurt,177,0
192.9.230.211,80,0,FALSE,SJC,North America,San Jose,641,0
152.69.160.167,80,0,FALSE,SYD,Oceania,Sydney,93,0
150.136.63.56,80,0,FALSE,IAD,North America,Ashburn,273,0
144.22.163.224,80,0,FALSE,GRU,South America,São Paulo,397,0
193.122.123.249,80,0,FALSE,NRT,Asia Pacific,Tokyo,74,0
150.230.202.145,80,0,FALSE,HKG,Asia Pacific,Hong Kong,82,0
138.2.141.104,80,0,FALSE,FRA,Europe,Frankfurt,181,0
130.162.160.241,80,0,FALSE,LHR,Europe,London,172,0
158.178.149.128,80,0,FALSE,YUL,North America,Montréal,173,0
143.47.178.255,80,0,FALSE,AMS,Europe,Amsterdam,186,0
140.238.11.53,80,0,FALSE,LAX,North America,Los Angeles,78,0
141.148.225.67,80,0,FALSE,AMS,Europe,Amsterdam,170,0
168.138.52.190,80,0,FALSE,KIX,Asia Pacific,Osaka,81,0
141.147.103.238,80,0,FALSE,LHR,Europe,London,185,0
168.138.163.239,2096,2096,TRUE,SIN,Asia Pacific,Singapore,2,0
158.178.241.45,2095,0,FALSE,SIN,Asia Pacific,Singapore,2,0
158.178.241.45,2052,0,FALSE,SIN,Asia Pacific,Singapore,2,0
152.69.215.14,2082,0,FALSE,SIN,Asia Pacific,Singapore,2,0
158.178.246.169,2083,0,TRUE,SIN,Asia Pacific,Singapore,2,0
168.138.185.253,2052,0,FALSE,SIN,Asia Pacific,Singapore,2,0
158.178.242.56,2087,0,TRUE,SIN,Asia Pacific,Singapore,2,0
158.178.242.5,2052,2052,FALSE,SIN,Asia Pacific,Singapore,6,0
146.235.17.21,443,443,TRUE,SIN,Asia Pacific,Singapore,11,0
158.178.242.5,2086,2086,FALSE,SIN,Asia Pacific,Singapore,13,0
129.150.48.166,2095,0,FALSE,SIN,Asia Pacific,Singapore,18,0
168.138.162.187,443,443,TRUE,SIN,Asia Pacific,Singapore,23,0
158.178.246.169,8080,8080,FALSE,SIN,Asia Pacific,Singapore,32,0
129.150.48.166,80,0,FALSE,SIN,Asia Pacific,Singapore,32,0
150.230.252.145,80,0,FALSE,ICN,Asia Pacific,Seoul,67,0
140.238.8.243,8080,0,FALSE,ICN,Asia Pacific,Seoul,68,0
144.24.73.199,443,443,TRUE,ICN,Asia Pacific,Seoul,69,0
138.2.18.73,80,0,FALSE,HKG,Asia Pacific,Hong Kong,72,0
152.70.237.47,80,0,FALSE,HKG,Asia Pacific,Hong Kong,72,0
155.248.169.25,2082,0,FALSE,NRT,Asia Pacific,Tokyo,73,0
193.122.117.38,8080,0,FALSE,ICN,Asia Pacific,Seoul,74,0
168.138.211.131,8080,0,FALSE,NRT,Asia Pacific,Tokyo,74,0
132.145.81.117,443,0,TRUE,ICN,Asia Pacific,Seoul,74,0
64.110.91.3,8443,0,TRUE,ICN,Asia Pacific,Seoul,74,0
146.56.130.73,80,0,FALSE,HKG,Asia Pacific,Hong Kong,75,0
168.138.52.13,443,443,TRUE,KIX,Asia Pacific,Osaka,75,0
132.145.127.21,2087,0,TRUE,NRT,Asia Pacific,Tokyo,75,0
138.2.20.48,8080,0,FALSE,NRT,Asia Pacific,Tokyo,75,0
158.179.178.142,2052,0,FALSE,NRT,Asia Pacific,Tokyo,75,0
168.138.198.53,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,75,0
132.145.126.21,2053,0,TRUE,NRT,Asia Pacific,Tokyo,75,0
150.230.62.27,443,80,FALSE,KIX,Asia Pacific,Osaka,75,0
168.138.211.217,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,75,0
138.2.25.122,2082,0,FALSE,NRT,Asia Pacific,Tokyo,75,0
132.145.122.95,2083,0,TRUE,NRT,Asia Pacific,Tokyo,75,0
140.83.34.230,2086,0,FALSE,NRT,Asia Pacific,Tokyo,75,0
138.3.223.70,80,0,FALSE,NRT,Asia Pacific,Tokyo,75,0
158.179.191.14,8080,0,FALSE,NRT,Asia Pacific,Tokyo,75,0
158.101.93.200,8880,0,FALSE,NRT,Asia Pacific,Tokyo,75,0
140.238.51.184,8880,0,FALSE,NRT,Asia Pacific,Tokyo,76,0
168.138.198.50,8080,0,FALSE,HKG,Asia Pacific,Hong Kong,77,0
158.179.178.145,80,0,FALSE,NRT,Asia Pacific,Tokyo,77,0
155.248.174.71,2095,0,FALSE,NRT,Asia Pacific,Tokyo,77,0
193.122.114.77,80,0,FALSE,HKG,Asia Pacific,Hong Kong,78,0
132.226.14.155,2087,0,TRUE,NRT,Asia Pacific,Tokyo,78,0
140.83.38.243,8880,0,FALSE,NRT,Asia Pacific,Tokyo,78,0
158.179.178.142,2082,0,FALSE,NRT,Asia Pacific,Tokyo,79,0
193.122.101.195,443,443,TRUE,HKG,Asia Pacific,Hong Kong,79,0
138.2.20.48,2095,0,FALSE,NRT,Asia Pacific,Tokyo,79,0
158.179.180.233,80,0,FALSE,NRT,Asia Pacific,Tokyo,79,0
158.101.68.48,8080,0,FALSE,NRT,Asia Pacific,Tokyo,81,0
132.145.125.165,8443,0,TRUE,NRT,Asia Pacific,Tokyo,81,0
155.248.176.98,2086,0,FALSE,NRT,Asia Pacific,Tokyo,82,0
150.230.201.63,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,82,0
151.145.70.243,443,443,TRUE,NRT,Asia Pacific,Tokyo,82,0
146.56.46.84,443,443,TRUE,ICN,Asia Pacific,Seoul,82,0
158.179.178.142,80,0,FALSE,NRT,Asia Pacific,Tokyo,83,0
168.138.203.39,8880,0,FALSE,NRT,Asia Pacific,Tokyo,83,0
140.83.35.10,2095,0,FALSE,NRT,Asia Pacific,Tokyo,83,0
168.138.212.74,2052,0,FALSE,NRT,Asia Pacific,Tokyo,84,0
155.248.186.182,8443,0,TRUE,NRT,Asia Pacific,Tokyo,84,0
138.2.15.8,2082,0,FALSE,NRT,Asia Pacific,Tokyo,84,0
155.248.168.161,80,0,FALSE,HKG,Asia Pacific,Hong Kong,86,0
158.179.178.142,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,86,0
155.248.174.71,8080,0,FALSE,NRT,Asia Pacific,Tokyo,87,0
140.238.46.138,80,0,FALSE,NRT,Asia Pacific,Tokyo,88,0
138.2.27.113,8880,0,FALSE,NRT,Asia Pacific,Tokyo,89,0
138.2.26.80,2095,0,FALSE,NRT,Asia Pacific,Tokyo,89,0
