IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.144.48,80,80,FALSE,SIN,Asia Pacific,Singapore,16,10.93
8.219.101.138,8443,8443,TRUE,SIN,Asia Pacific,Singapore,103,10.93
8.219.198.34,8443,8443,TRUE,SIN,Asia Pacific,Singapore,118,10.93
47.74.5.150,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,141,10.93
8.222.221.109,8443,8443,TRUE,SIN,Asia Pacific,Singapore,97,10.92
47.91.16.198,80,80,FALSE,HKG,Asia Pacific,Hong Kong,195,10.92
8.219.253.114,8080,8080,FALSE,SIN,Asia Pacific,Singapore,6,10.92
8.219.93.85,2083,0,TRUE,SIN,Asia Pacific,Singapore,3,10.92
47.236.150.13,8880,8880,FALSE,SIN,Asia Pacific,Singapore,14,10.92
8.219.222.8,2087,2087,TRUE,SIN,Asia Pacific,Singapore,108,10.91
8.219.152.195,2087,2087,TRUE,SIN,Asia Pacific,Singapore,115,10.91
8.219.70.117,2052,2052,FALSE,SIN,Asia Pacific,Singapore,7,10.91
47.74.13.66,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,71,10.91
8.219.195.47,8443,8443,TRUE,SIN,Asia Pacific,Singapore,162,10.9
8.222.193.65,2096,2096,TRUE,SIN,Asia Pacific,Singapore,60,10.9
47.74.60.36,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,168,10.9
47.91.29.152,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,177,10.9
8.222.174.108,2053,2053,TRUE,SIN,Asia Pacific,Singapore,110,10.9
47.91.2.165,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,137,10.9
47.74.26.132,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,178,10.9
8.218.119.115,80,80,FALSE,HKG,Asia Pacific,Hong Kong,69,10.89
47.74.4.47,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,177,10.89
8.222.214.231,443,443,TRUE,SIN,Asia Pacific,Singapore,67,10.89
47.74.15.117,8880,8880,FALSE,SIN,Asia Pacific,Singapore,157,10.89
47.74.13.66,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,282,10.89
47.74.3.2,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,140,10.88
8.222.244.123,2082,2082,FALSE,SIN,Asia Pacific,Singapore,15,10.88
8.219.6.157,2086,2086,FALSE,SIN,Asia Pacific,Singapore,15,10.88
8.222.253.235,2096,2096,TRUE,SIN,Asia Pacific,Singapore,128,10.88
8.222.221.86,8443,8443,TRUE,SIN,Asia Pacific,Singapore,40,10.88
47.245.59.243,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,105,10.88
8.219.113.27,8080,8080,FALSE,SIN,Asia Pacific,Singapore,11,10.88
47.74.15.80,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,173,10.87
47.74.52.104,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,71,10.87
8.219.173.195,8443,8443,TRUE,SIN,Asia Pacific,Singapore,150,10.87
8.219.99.169,2053,2053,TRUE,SIN,Asia Pacific,Singapore,102,10.87
8.219.97.179,2096,2096,TRUE,SIN,Asia Pacific,Singapore,44,10.86
47.74.16.255,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,165,10.86
8.219.13.143,8880,8880,FALSE,SIN,Asia Pacific,Singapore,18,10.86
8.219.184.92,2087,2087,TRUE,SIN,Asia Pacific,Singapore,94,10.86
8.219.70.117,2096,2096,TRUE,SIN,Asia Pacific,Singapore,113,10.86
47.74.41.87,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,156,10.86
8.219.100.168,2095,2095,FALSE,SIN,Asia Pacific,Singapore,45,10.86
8.222.240.47,2087,2087,TRUE,SIN,Asia Pacific,Singapore,106,10.86
8.219.40.37,8080,8080,FALSE,SIN,Asia Pacific,Singapore,15,10.86
47.91.31.231,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,166,10.86
8.219.113.232,2087,2087,TRUE,SIN,Asia Pacific,Singapore,121,10.85
8.222.208.38,2082,2082,FALSE,SIN,Asia Pacific,Singapore,18,10.85
47.74.42.17,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,185,10.85
8.219.185.191,2082,2082,FALSE,SIN,Asia Pacific,Singapore,14,10.85
8.222.224.162,2095,2095,FALSE,SIN,Asia Pacific,Singapore,6,10.85
8.219.72.51,2082,2082,FALSE,SIN,Asia Pacific,Singapore,11,10.85
47.74.23.99,2053,2053,TRUE,SIN,Asia Pacific,Singapore,195,10.85
8.219.72.50,2053,2053,TRUE,SIN,Asia Pacific,Singapore,14,10.85
8.219.72.51,2053,2053,TRUE,SIN,Asia Pacific,Singapore,4,10.84
8.219.43.243,8880,8880,FALSE,SIN,Asia Pacific,Singapore,4,10.84
47.74.5.150,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,165,10.83
8.219.79.74,2083,2083,TRUE,SIN,Asia Pacific,Singapore,4,10.83
47.76.80.72,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,76,10.83
47.74.10.135,2095,2095,FALSE,SIN,Asia Pacific,Singapore,178,10.83
8.222.222.64,2095,2095,FALSE,SIN,Asia Pacific,Singapore,5,10.83
8.219.53.222,2083,2083,TRUE,SIN,Asia Pacific,Singapore,53,10.83
47.74.34.135,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,91,10.83
8.222.221.197,80,80,FALSE,SIN,Asia Pacific,Singapore,4,10.83
8.218.18.235,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,50,10.83
8.222.210.182,2087,2087,TRUE,SIN,Asia Pacific,Singapore,44,10.83
8.222.210.182,2083,2083,TRUE,SIN,Asia Pacific,Singapore,38,10.82
8.219.170.180,8880,8880,FALSE,SIN,Asia Pacific,Singapore,11,10.82
8.219.199.220,8443,8443,TRUE,SIN,Asia Pacific,Singapore,129,10.82
47.254.66.75,80,443,TRUE,SJC,North America,San Jose,181,10.82
8.222.210.182,2096,2096,TRUE,SIN,Asia Pacific,Singapore,160,10.82
8.210.151.69,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,80,10.82
8.222.212.172,2053,2053,TRUE,SIN,Asia Pacific,Singapore,51,10.82
47.74.0.183,80,80,FALSE,NRT,Asia Pacific,Tokyo,86,10.81
8.219.196.117,8080,8080,FALSE,SIN,Asia Pacific,Singapore,43,10.81
47.91.22.115,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,117,10.8
47.74.15.80,2052,2052,FALSE,SIN,Asia Pacific,Singapore,175,10.8
47.74.12.139,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,91,10.79
47.242.174.27,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,67,10.79
47.74.0.183,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,132,10.79
8.219.115.215,8443,8443,TRUE,SIN,Asia Pacific,Singapore,120,10.78
8.222.219.34,2095,2095,FALSE,SIN,Asia Pacific,Singapore,6,10.78
47.74.8.238,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,172,10.77
8.222.255.15,80,80,FALSE,SIN,Asia Pacific,Singapore,3,10.77
8.218.8.142,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,74,10.77
8.219.142.229,8880,8880,FALSE,SIN,Asia Pacific,Singapore,7,10.77
47.242.171.94,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,147,10.77
47.74.54.33,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,180,10.77
47.236.144.208,80,80,FALSE,SIN,Asia Pacific,Singapore,13,10.77
8.219.113.27,8880,0,FALSE,SIN,Asia Pacific,Singapore,5,10.77
8.219.193.202,2053,2053,TRUE,SIN,Asia Pacific,Singapore,128,10.77
8.222.160.176,8443,8443,TRUE,SIN,Asia Pacific,Singapore,93,10.77
8.219.159.232,2086,2086,FALSE,SIN,Asia Pacific,Singapore,4,10.77
47.236.165.25,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,10.76
8.219.170.180,2082,2082,FALSE,SIN,Asia Pacific,Singapore,13,10.76
8.219.156.148,8880,8880,FALSE,SIN,Asia Pacific,Singapore,10,10.76
47.74.5.233,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,149,10.76
8.219.245.232,2082,2082,FALSE,SIN,Asia Pacific,Singapore,11,10.76
8.219.77.91,2083,2083,TRUE,SIN,Asia Pacific,Singapore,130,10.76
8.219.178.101,2053,2053,TRUE,SIN,Asia Pacific,Singapore,55,10.76
8.219.13.143,80,80,FALSE,SIN,Asia Pacific,Singapore,8,10.76
47.74.13.66,2083,2083,TRUE,LAX,North America,Los Angeles,190,10.76
47.74.27.151,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,246,10.76
8.219.50.180,2082,2082,FALSE,SIN,Asia Pacific,Singapore,26,10.75
8.219.185.191,2083,2083,TRUE,SIN,Asia Pacific,Singapore,153,10.75
8.219.111.147,2095,2095,FALSE,SIN,Asia Pacific,Singapore,4,10.75
8.219.121.87,80,80,FALSE,SIN,Asia Pacific,Singapore,17,10.75
8.222.202.163,2087,2087,TRUE,SIN,Asia Pacific,Singapore,119,10.75
47.74.36.154,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,170,10.75
8.219.3.53,2083,2083,TRUE,SIN,Asia Pacific,Singapore,132,10.75
8.219.185.191,2052,2052,FALSE,SIN,Asia Pacific,Singapore,4,10.75
47.74.27.211,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,169,10.75
8.219.134.117,2095,2095,FALSE,SIN,Asia Pacific,Singapore,8,10.75
47.74.41.87,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,71,10.74
8.222.221.109,443,443,TRUE,SIN,Asia Pacific,Singapore,53,10.74
8.219.101.72,2082,2082,FALSE,SIN,Asia Pacific,Singapore,6,10.74
8.219.82.177,2052,2052,FALSE,SIN,Asia Pacific,Singapore,6,10.73
47.74.14.85,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,176,10.73
8.219.159.232,2087,2087,TRUE,SIN,Asia Pacific,Singapore,115,10.73
8.219.174.142,2052,2052,FALSE,SIN,Asia Pacific,Singapore,15,10.73
8.219.178.225,2083,2083,TRUE,SIN,Asia Pacific,Singapore,159,10.73
47.74.13.239,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,151,10.73
47.74.52.211,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,203,10.72
8.219.157.97,80,80,FALSE,SIN,Asia Pacific,Singapore,8,10.72
47.74.34.73,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,136,10.72
8.219.240.160,2086,2086,FALSE,SIN,Asia Pacific,Singapore,27,10.72
8.219.210.226,8080,8080,FALSE,SIN,Asia Pacific,Singapore,31,10.72
47.91.1.199,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,219,10.72
47.236.172.71,2083,2083,TRUE,SIN,Asia Pacific,Singapore,115,10.71
8.222.164.44,8443,8443,TRUE,SIN,Asia Pacific,Singapore,60,10.71
8.218.243.95,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,39,10.71
8.219.220.122,2083,2083,TRUE,SIN,Asia Pacific,Singapore,118,10.71
8.219.196.117,2053,2053,TRUE,SIN,Asia Pacific,Singapore,71,10.71
47.91.19.249,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,164,10.71
8.219.159.232,8080,8080,FALSE,SIN,Asia Pacific,Singapore,26,10.7
8.222.128.131,2096,2096,TRUE,SIN,Asia Pacific,Singapore,111,10.7
8.222.237.131,2087,2087,TRUE,SIN,Asia Pacific,Singapore,53,10.7
8.222.168.155,2083,2083,TRUE,SIN,Asia Pacific,Singapore,75,10.7
8.210.151.69,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,71,10.7
8.219.43.243,2083,2083,TRUE,SIN,Asia Pacific,Singapore,155,10.7
8.219.175.127,2082,2082,FALSE,SIN,Asia Pacific,Singapore,10,10.69
8.222.209.223,2083,2083,TRUE,SIN,Asia Pacific,Singapore,117,10.69
8.222.226.15,2052,2052,FALSE,SIN,Asia Pacific,Singapore,18,10.69
47.74.42.17,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,222,10.69
8.219.222.8,443,443,TRUE,SIN,Asia Pacific,Singapore,181,10.69
8.219.240.160,8443,8443,TRUE,SIN,Asia Pacific,Singapore,59,10.69
8.222.219.252,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,10.68
47.91.10.241,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,163,10.68
8.219.134.117,2083,2083,TRUE,SIN,Asia Pacific,Singapore,98,10.68
8.219.215.214,2052,2052,FALSE,SIN,Asia Pacific,Singapore,9,10.68
8.222.255.15,2052,2052,FALSE,SIN,Asia Pacific,Singapore,5,10.68
8.219.12.152,2083,2083,TRUE,SIN,Asia Pacific,Singapore,83,10.68
8.219.184.92,2096,2096,TRUE,SIN,Asia Pacific,Singapore,99,10.68
47.74.49.136,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,91,10.68
8.219.140.63,2053,2053,TRUE,SIN,Asia Pacific,Singapore,77,10.67
47.74.15.117,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,249,10.67
8.219.204.120,2086,2086,FALSE,SIN,Asia Pacific,Singapore,10,10.67
8.222.193.65,8880,8880,FALSE,SIN,Asia Pacific,Singapore,4,10.67
8.222.224.163,2083,2083,TRUE,SIN,Asia Pacific,Singapore,130,10.67
47.236.7.246,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,10.67
8.219.141.174,2083,2083,TRUE,SIN,Asia Pacific,Singapore,108,10.66
47.236.144.156,80,80,FALSE,SIN,Asia Pacific,Singapore,8,10.66
47.74.6.16,8080,8080,FALSE,SIN,Asia Pacific,Singapore,139,10.66
8.219.193.202,443,443,TRUE,SIN,Asia Pacific,Singapore,44,10.66
47.91.29.108,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,185,10.65
8.219.101.138,2083,2083,TRUE,SIN,Asia Pacific,Singapore,84,10.65
47.74.11.9,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,171,10.65
8.222.154.50,8880,8880,FALSE,SIN,Asia Pacific,Singapore,8,10.65
8.219.40.255,8443,8443,TRUE,SIN,Asia Pacific,Singapore,36,10.65
47.245.8.68,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,201,10.65
8.218.2.181,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,58,10.64
8.219.196.117,2095,2095,FALSE,SIN,Asia Pacific,Singapore,12,10.64
8.219.111.147,2083,2083,TRUE,SIN,Asia Pacific,Singapore,117,10.64
8.222.137.192,80,80,FALSE,SIN,Asia Pacific,Singapore,33,10.63
8.219.209.14,8080,8080,FALSE,SIN,Asia Pacific,Singapore,26,10.63
8.219.237.250,2087,2087,TRUE,SIN,Asia Pacific,Singapore,155,10.63
8.219.111.175,2096,2096,TRUE,SIN,Asia Pacific,Singapore,135,10.63
47.74.60.36,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,174,10.63
8.222.211.16,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,10.62
8.219.82.35,2052,2052,FALSE,SIN,Asia Pacific,Singapore,2,10.62
8.219.58.64,2086,2086,FALSE,SIN,Asia Pacific,Singapore,49,10.62
47.236.184.14,2083,2083,TRUE,SIN,Asia Pacific,Singapore,113,10.62
8.222.212.219,8880,8880,FALSE,SIN,Asia Pacific,Singapore,6,10.62
8.219.103.65,2095,2095,FALSE,SIN,Asia Pacific,Singapore,5,10.62
8.219.236.8,2096,2096,TRUE,SIN,Asia Pacific,Singapore,136,10.62
8.219.77.222,2087,2087,TRUE,SIN,Asia Pacific,Singapore,133,10.61
47.236.171.205,2095,2095,FALSE,SIN,Asia Pacific,Singapore,45,10.61
8.222.193.208,2096,2096,TRUE,SIN,Asia Pacific,Singapore,50,10.61
8.219.193.22,2053,2053,TRUE,SIN,Asia Pacific,Singapore,89,10.6
47.236.125.62,8443,8443,TRUE,LAX,North America,Los Angeles,229,10.6
8.219.173.233,2095,2095,FALSE,SIN,Asia Pacific,Singapore,10,10.6
47.236.164.215,2083,2083,TRUE,SIN,Asia Pacific,Singapore,75,10.6
47.91.14.69,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,162,10.6
47.74.34.135,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,124,10.6
47.74.34.162,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,160,10.6
8.219.220.122,80,80,FALSE,SIN,Asia Pacific,Singapore,7,10.6
8.219.178.9,2096,2096,TRUE,SIN,Asia Pacific,Singapore,58,10.6
8.219.238.145,2095,2095,FALSE,SIN,Asia Pacific,Singapore,9,10.59
47.242.171.94,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,72,10.59
8.219.102.252,8080,8080,FALSE,SIN,Asia Pacific,Singapore,5,10.59
8.219.201.174,2053,2053,TRUE,SIN,Asia Pacific,Singapore,129,10.59
47.91.14.62,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,169,10.58
8.219.184.92,2083,2083,TRUE,SIN,Asia Pacific,Singapore,89,10.58
47.91.23.146,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,164,10.58
8.219.111.175,2086,2086,FALSE,SIN,Asia Pacific,Singapore,9,10.58
47.242.202.230,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,67,10.58
8.222.211.124,2052,2052,FALSE,SIN,Asia Pacific,Singapore,38,10.58
8.222.154.50,2083,2083,TRUE,SIN,Asia Pacific,Singapore,47,10.58
8.219.206.53,443,443,TRUE,SIN,Asia Pacific,Singapore,89,10.57
8.219.213.84,2087,2087,TRUE,SIN,Asia Pacific,Singapore,128,10.57
8.219.1.92,2053,2053,TRUE,SIN,Asia Pacific,Singapore,92,10.57
8.219.75.44,2083,2083,TRUE,SIN,Asia Pacific,Singapore,88,10.56
8.219.251.81,2052,2052,FALSE,SIN,Asia Pacific,Singapore,24,10.56
8.219.178.101,2083,2083,TRUE,SIN,Asia Pacific,Singapore,149,10.56
8.219.213.84,2095,2095,FALSE,SIN,Asia Pacific,Singapore,19,10.56
8.219.40.37,8880,8880,FALSE,SIN,Asia Pacific,Singapore,16,10.56
8.219.204.120,2095,2095,FALSE,SIN,Asia Pacific,Singapore,17,10.55
8.219.196.24,80,80,FALSE,SIN,Asia Pacific,Singapore,20,10.55
47.74.26.132,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,169,10.55
8.219.43.243,2052,2052,FALSE,SIN,Asia Pacific,Singapore,8,10.55
8.222.227.191,80,80,FALSE,SIN,Asia Pacific,Singapore,7,10.55
8.219.1.92,2087,2087,TRUE,SIN,Asia Pacific,Singapore,136,10.55
47.236.144.156,2087,2087,TRUE,SIN,Asia Pacific,Singapore,61,10.55
47.91.3.87,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,111,10.55
8.219.3.53,443,443,TRUE,SIN,Asia Pacific,Singapore,42,10.54
8.222.136.247,8443,8443,TRUE,SIN,Asia Pacific,Singapore,49,10.54
47.91.10.228,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,156,10.54
8.219.102.252,2086,2086,FALSE,SIN,Asia Pacific,Singapore,14,10.54
8.219.184.92,2087,2087,TRUE,SIN,Asia Pacific,Singapore,143,10.54
8.219.196.117,2086,2086,FALSE,SIN,Asia Pacific,Singapore,6,10.53
8.222.240.47,8080,8080,FALSE,SIN,Asia Pacific,Singapore,5,10.53
47.74.42.111,80,80,FALSE,NRT,Asia Pacific,Tokyo,77,10.53
8.217.207.60,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,44,10.53
47.236.172.41,2095,2095,FALSE,SIN,Asia Pacific,Singapore,23,10.53
8.219.0.162,2095,2095,FALSE,SIN,Asia Pacific,Singapore,22,10.52
8.219.90.196,2096,2096,TRUE,SIN,Asia Pacific,Singapore,113,10.52
8.222.180.86,2096,2096,TRUE,SIN,Asia Pacific,Singapore,154,10.52
8.222.184.198,2083,2083,TRUE,SIN,Asia Pacific,Singapore,50,10.52
47.91.10.228,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,189,10.52
47.74.13.200,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,166,10.52
8.219.55.31,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,125,10.51
8.219.60.68,2087,2087,TRUE,SIN,Asia Pacific,Singapore,28,10.51
8.222.221.90,2083,2083,TRUE,SIN,Asia Pacific,Singapore,193,10.51
8.219.122.55,2087,2087,TRUE,SIN,Asia Pacific,Singapore,77,10.51
47.74.16.67,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,187,10.51
8.219.77.222,2095,2095,FALSE,SIN,Asia Pacific,Singapore,22,10.51
8.219.100.155,8443,8443,TRUE,SIN,Asia Pacific,Singapore,81,10.51
47.74.3.2,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,137,10.51
47.74.5.233,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,183,10.51
47.236.164.215,2053,2053,TRUE,SIN,Asia Pacific,Singapore,127,10.51
8.219.198.34,2096,2096,TRUE,SIN,Asia Pacific,Singapore,104,10.5
8.222.128.131,8080,8080,FALSE,SIN,Asia Pacific,Singapore,15,10.5
8.222.197.251,8443,8443,TRUE,SIN,Asia Pacific,Singapore,76,10.5
47.91.15.247,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,151,10.49
8.219.253.18,2087,2087,TRUE,SIN,Asia Pacific,Singapore,110,10.49
47.245.107.174,2053,2053,TRUE,SIN,Asia Pacific,Singapore,5,10.49
8.219.90.196,8443,8443,TRUE,SIN,Asia Pacific,Singapore,106,10.49
47.91.16.198,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,102,10.49
8.219.198.139,443,443,TRUE,SIN,Asia Pacific,Singapore,138,10.49
8.219.77.222,2053,2053,TRUE,SIN,Asia Pacific,Singapore,122,10.49
47.236.145.180,8443,8443,TRUE,SIN,Asia Pacific,Singapore,63,10.49
8.219.235.164,2082,2082,FALSE,SIN,Asia Pacific,Singapore,8,10.49
8.219.213.112,80,80,FALSE,SIN,Asia Pacific,Singapore,14,10.48
47.236.170.54,2052,2052,FALSE,SIN,Asia Pacific,Singapore,17,10.48
8.222.144.219,2087,2087,TRUE,SIN,Asia Pacific,Singapore,75,10.48
47.74.23.99,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,174,10.48
8.219.63.193,2095,2095,FALSE,SIN,Asia Pacific,Singapore,12,10.48
8.219.84.214,2053,2053,TRUE,SIN,Asia Pacific,Singapore,56,10.48
8.222.129.245,2053,0,TRUE,SIN,Asia Pacific,Singapore,4,10.48
8.219.40.255,2087,2087,TRUE,SIN,Asia Pacific,Singapore,143,10.48
8.222.222.64,2096,2096,TRUE,SIN,Asia Pacific,Singapore,88,10.48
47.74.5.150,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,87,10.47
8.219.201.245,2087,2087,TRUE,SIN,Asia Pacific,Singapore,155,10.47
8.222.244.192,2087,2087,TRUE,SIN,Asia Pacific,Singapore,88,10.47
8.222.226.15,2086,2086,FALSE,SIN,Asia Pacific,Singapore,15,10.47
47.74.18.121,2095,2095,FALSE,LAX,North America,Los Angeles,197,10.47
8.219.12.152,2082,2082,FALSE,SIN,Asia Pacific,Singapore,13,10.47
47.236.10.100,8080,8080,FALSE,SIN,Asia Pacific,Singapore,16,10.47
8.222.253.235,8443,8443,TRUE,SIN,Asia Pacific,Singapore,52,10.47
8.219.194.170,2095,2095,FALSE,SIN,Asia Pacific,Singapore,7,10.47
47.74.11.251,80,80,FALSE,HKG,Asia Pacific,Hong Kong,165,10.46
8.222.208.38,2053,2053,TRUE,SIN,Asia Pacific,Singapore,29,10.46
8.222.244.192,2082,2082,FALSE,SIN,Asia Pacific,Singapore,6,10.46
47.74.52.211,80,80,FALSE,HKG,Asia Pacific,Hong Kong,177,10.46
8.219.210.93,2082,2082,FALSE,SIN,Asia Pacific,Singapore,16,10.46
8.218.18.235,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,71,10.46
8.219.250.239,2053,2053,TRUE,SIN,Asia Pacific,Singapore,85,10.46
8.219.201.174,2053,2053,TRUE,SIN,Asia Pacific,Singapore,62,10.46
47.74.5.233,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,138,10.45
8.219.247.203,2053,2053,TRUE,SIN,Asia Pacific,Singapore,115,10.45
8.219.173.233,2083,2083,TRUE,SIN,Asia Pacific,Singapore,146,10.45
8.222.128.131,2053,2053,TRUE,SIN,Asia Pacific,Singapore,124,10.45
8.219.200.145,2082,2082,FALSE,SIN,Asia Pacific,Singapore,26,10.44
8.222.145.164,2083,2083,TRUE,SIN,Asia Pacific,Singapore,62,10.44
47.74.12.139,80,80,FALSE,HKG,Asia Pacific,Hong Kong,167,10.44
8.218.8.142,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,44,10.44
8.219.56.205,2052,2052,FALSE,SIN,Asia Pacific,Singapore,15,10.44
8.219.235.164,8880,8880,FALSE,SIN,Asia Pacific,Singapore,4,10.44
47.74.37.50,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,209,10.44
8.222.221.197,2053,2053,TRUE,SIN,Asia Pacific,Singapore,41,10.44
8.219.195.47,2086,2086,FALSE,SIN,Asia Pacific,Singapore,35,10.43
47.88.101.9,80,443,TRUE,SJC,North America,San Jose,175,10.43
8.219.170.232,443,443,TRUE,SIN,Asia Pacific,Singapore,128,10.43
8.219.141.174,8880,8880,FALSE,SIN,Asia Pacific,Singapore,5,10.43
8.219.173.239,2087,2087,TRUE,SIN,Asia Pacific,Singapore,130,10.43
47.74.41.87,80,80,FALSE,NRT,Asia Pacific,Tokyo,74,10.43
8.218.3.12,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,39,10.42
8.219.63.193,2052,2052,FALSE,SIN,Asia Pacific,Singapore,32,10.42
47.236.149.107,8443,8443,TRUE,SIN,Asia Pacific,Singapore,156,10.42
47.91.3.112,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,264,10.42
8.219.60.54,8080,8080,FALSE,SIN,Asia Pacific,Singapore,11,10.41
8.219.60.68,2095,2095,FALSE,SIN,Asia Pacific,Singapore,14,10.41
8.222.221.86,2053,2053,TRUE,SIN,Asia Pacific,Singapore,125,10.41
47.74.14.85,2087,2087,TRUE,LAX,North America,Los Angeles,233,10.41
8.219.4.122,8880,8880,FALSE,SIN,Asia Pacific,Singapore,11,10.41
47.236.174.206,2087,2087,TRUE,SIN,Asia Pacific,Singapore,108,10.41
47.74.15.117,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,97,10.4
8.222.212.219,2086,2086,FALSE,SIN,Asia Pacific,Singapore,15,10.4
47.91.29.108,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,206,10.4
8.219.6.187,8880,8880,FALSE,SIN,Asia Pacific,Singapore,3,10.4
8.218.52.115,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,91,10.4
8.219.60.54,2082,2082,FALSE,SIN,Asia Pacific,Singapore,16,10.4
47.236.170.54,2087,2087,TRUE,SIN,Asia Pacific,Singapore,80,10.4
8.210.146.108,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,74,10.39
47.74.0.183,80,80,FALSE,NRT,Asia Pacific,Tokyo,74,10.39
8.219.109.183,443,443,TRUE,SIN,Asia Pacific,Singapore,76,10.39
8.219.100.155,443,443,TRUE,SIN,Asia Pacific,Singapore,14,10.39
8.219.53.142,2096,2096,TRUE,SIN,Asia Pacific,Singapore,58,10.39
47.74.11.9,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,89,10.39
47.236.172.95,2095,2095,FALSE,SIN,Asia Pacific,Singapore,21,10.39
